Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
4024.322000000002: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
4024.322000000002: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
4024.322000000002: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    1000        Stage-in    SUCCESS        2            2            0.11        0.1            0.21            0
    79        80,    SUCCESS        2            2            717.7        0.21            717.91            1
    50        51,    SUCCESS        2            0            719.35        0.21            719.56            1
    157        158,    SUCCESS        2            2            719.86        0.21            720.07            1
    49        50,    SUCCESS        2            2            722.51        0.21            722.72            1
    62        63,    SUCCESS        2            0            722.62        0.21            722.83            1
    80        81,    SUCCESS        2            0            722.62        0.21            722.83            1
    128        129,    SUCCESS        2            0            723.63        0.21            723.84            1
    67        68,    SUCCESS        2            2            724.08        0.21            724.29            1
    7        8,    SUCCESS        2            2            724.19        0.21            724.4            1
    142        143,    SUCCESS        2            2            724.58        0.21            724.79            1
    56        57,    SUCCESS        2            0            724.68        0.21            724.89            1
    83        84,    SUCCESS        2            0            724.68        0.21            724.89            1
    1        2,    SUCCESS        2            2            724.79        0.21            725            1
    10        11,    SUCCESS        2            2            725.1        0.21            725.31            1
    121        122,    SUCCESS        2            2            725.53        0.21            725.74            1
    40        41,    SUCCESS        2            2            726.48        0.21            726.69            1
    37        38,    SUCCESS        2            2            727.86        0.21            728.07            1
    86        87,    SUCCESS        2            0            729.14        0.21            729.35            1
    118        119,    SUCCESS        2            2            730.19        0.21            730.4            1
    122        123,    SUCCESS        2            0            732.71        0.21            732.92            1
    143        144,    SUCCESS        2            0            733.2        0.21            733.41            1
    13        14,    SUCCESS        2            2            733.41        0.21            733.62            1
    98        99,    SUCCESS        2            0            733.71        0.21            733.92            1
    113        114,    SUCCESS        2            0            733.71        0.21            733.92            1
    26        27,    SUCCESS        2            0            734.2        0.21            734.41            1
    43        44,    SUCCESS        2            2            735.81        0.21            736.02            1
    148        149,    SUCCESS        2            2            736.28        0.21            736.49            1
    161        162,    SUCCESS        2            0            736.61        0.21            736.82            1
    28        29,    SUCCESS        2            2            736.75        0.21            736.96            1
    163        164,    SUCCESS        2            2            736.75        0.21            736.96            1
    2        3,    SUCCESS        2            0            736.86        0.21            737.07            1
    61        62,    SUCCESS        2            2            737.24        0.21            737.45            1
    154        155,    SUCCESS        2            2            737.24        0.21            737.45            1
    136        137,    SUCCESS        2            2            737.81        0.21            738.02            1
    32        33,    SUCCESS        2            0            738.59        0.21            738.8            1
    155        156,    SUCCESS        2            0            738.59        0.21            738.8            1
    16        17,    SUCCESS        2            2            738.7        0.21            738.91            1
    23        24,    SUCCESS        2            0            739.61        0.21            739.82            1
    107        108,    SUCCESS        2            0            739.61        0.21            739.82            1
    125        126,    SUCCESS        2            0            739.61        0.21            739.82            1
    149        150,    SUCCESS        2            0            739.61        0.21            739.82            1
    17        18,    SUCCESS        2            0            740.15        0.21            740.36            1
    44        45,    SUCCESS        2            0            740.15        0.21            740.36            1
    131        132,    SUCCESS        2            0            740.15        0.21            740.36            1
    130        131,    SUCCESS        2            2            740.26        0.21            740.47            1
    74        75,    SUCCESS        2            0            740.67        0.21            740.88            1
    104        105,    SUCCESS        2            0            740.67        0.21            740.88            1
    64        65,    SUCCESS        2            2            740.78        0.21            740.99            1
    133        134,    SUCCESS        2            2            740.78        0.21            740.99            1
    119        120,    SUCCESS        2            0            741.19        0.21            741.4            1
    139        140,    SUCCESS        2            2            741.3        0.21            741.51            1
    146        147,    SUCCESS        2            0            741.7        0.21            741.91            1
    5        6,    SUCCESS        2            0            741.81        0.21            742.02            1
    87        88,    SUCCESS        2            1            742.15        0.21            742.36            1
    6        7,    SUCCESS        2            1            743.02        0.21            743.23            1
    92        93,    SUCCESS        2            0            743.9        0.21            744.11            1
    95        96,    SUCCESS        2            0            743.9        0.21            744.11            1
    58        59,    SUCCESS        2            2            744.67        0.21            744.88            1
    160        161,    SUCCESS        2            2            744.67        0.21            744.88            1
    53        54,    SUCCESS        2            0            744.99        0.21            745.2            1
    140        141,    SUCCESS        2            0            744.99        0.21            745.2            1
    31        32,    SUCCESS        2            2            745.26        0.21            745.47            1
    137        138,    SUCCESS        2            0            745.53        0.21            745.74            1
