Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
7642.430999999916: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
7642.430999999916: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
7642.430999999916: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    1000        Stage-in    SUCCESS        2            0            0.11        0.1            0.21            0
    2        3,    SUCCESS        2            0            138.4        0.21            138.61            1
    472        473,    SUCCESS        2            2            145.49        0.21            145.7            1
    3        4,    SUCCESS        2            2            44.69        145.7            190.39            2
    5        6,    SUCCESS        2            2            26.19        190.39            216.58            2
    221        222,    SUCCESS        2            1            220.24        0.21            220.45            1
    7        8,    SUCCESS        2            2            34.36        216.58            250.95            2
    9        10,    SUCCESS        2            1            31.81        220.45            252.25            2
    13        14,    SUCCESS        2            1            26.36        252.25            278.62            2
    735        736,    SUCCESS        2            0            156.6        138.61            295.21            1
    11        12,    SUCCESS        2            2            56.03        250.95            306.98            2
    15        16,    SUCCESS        2            1            48.99        278.62            327.61            2
    19        20,    SUCCESS        2            2            23.94        306.98            330.92            2
    17        18,    SUCCESS        2            0            50.03        295.21            345.25            2
    23        24,    SUCCESS        2            2            36.66        330.92            367.58            2
    21        22,    SUCCESS        2            1            64.75        327.61            392.36            2
    27        28,    SUCCESS        2            2            30.46        367.58            398.04            2
    25        26,    SUCCESS        2            0            56.19        345.25            401.44            2
    29        30,    SUCCESS        2            1            23.82        392.36            416.19            2
    33        34,    SUCCESS        2            0            25.5        401.44            426.94            2
    31        32,    SUCCESS        2            2            56.4        398.04            454.44            2
    35        36,    SUCCESS        2            1            41.96        416.19            458.15            2
    37        38,    SUCCESS        2            0            52.05        426.94            479            2
    41        42,    SUCCESS        2            1            32.34        458.15            490.49            2
    43        44,    SUCCESS        2            0            24.76        479            503.76            2
    39        40,    SUCCESS        2            2            55.54        454.44            509.98            2
    45        46,    SUCCESS        2            1            25.76        490.49            516.26            2
