Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
4461.617: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
4461.617: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
4461.617: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    29        Stage-in    SUCCESS        2            0            0.11        0.1            0.21            0
    3        4,    SUCCESS        2            2            1.38        0.21            1.59            1
    2        3,    SUCCESS        2            1            1.6        0.21            1.81            1
    1        2,    SUCCESS        2            0            1.71        0.21            1.92            1
    4        5,    SUCCESS        2            2            0.81        1.59            2.4            1
    5        6,    SUCCESS        2            1            0.79        1.81            2.6            1
    6        7,    SUCCESS        2            0            1.08        1.92            3            1
    8        9,    SUCCESS        2            1            1.09        2.6            3.69            1
    7        8,    SUCCESS        2            2            1.58        2.4            3.99            1
    9        10,    SUCCESS        2            0            1.55        3            4.55            1
    10        11,    SUCCESS        2            1            1.21        3.69            4.91            1
    11        12,    SUCCESS        2            2            0.99        3.99            4.98            1
    12        13,    SUCCESS        2            0            1.07        4.55            5.62            1
    14        15,    SUCCESS        2            2            0.84        4.98            5.82            1
    15        16,    SUCCESS        2            0            0.97        5.62            6.6            1
    13        14,    SUCCESS        2            1            1.8        4.91            6.71            1
    16        17,    SUCCESS        2            2            1.05        5.82            6.87            1
    17        18,    SUCCESS        2            0            1.09        6.6            7.68            1
    20        21,    SUCCESS        2            0            44.47        7.68            52.15            1
    19        20,    SUCCESS        2            2            47.52        6.87            54.39            1
    0        1,    SUCCESS        2            2            0.1        54.39            54.49            2
    18        19,    SUCCESS        2            1            981.03        6.71            987.73            1
    21        22,    SUCCESS        2            0            2449.32        52.15            2501.47            1
    22        23,    SUCCESS        2            0            491.29        2501.47            2992.76            2
    23        24,    SUCCESS        2            0            1.56        2992.76            2994.32            3
    27        28,    SUCCESS        2            0            3.46        2994.32            2997.78            3
    24        25,    SUCCESS        2            1            5.99        2992.76            2998.75            3
    26        27,    SUCCESS        2            0            33        2997.78            3030.78            4
    25        26,    SUCCESS        2            2            1466.67        2992.76            4459.44            3
    28        29,    SUCCESS        2            0            2.18        4459.44            4461.62            5

End Execution Time: 4461.62
