Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
580.3169999999993: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
580.3169999999993: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
580.3169999999993: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    50        Stage-in    SUCCESS        2            0            0.11        0.1            0.21            0
    2        3,    SUCCESS        2            0            111.6        0.21            111.81            1
    22        23,    SUCCESS        2            2            130.25        0.21            130.46            1
    3        4,    SUCCESS        2            2            60.11        130.46            190.57            2
    11        12,    SUCCESS        2            1            225.18        0.21            225.39            1
    5        6,    SUCCESS        2            2            39.91        190.57            230.48            2
    35        36,    SUCCESS        2            0            163.59        111.81            275.39            1
    7        8,    SUCCESS        2            1            64.75        225.39            290.14            2
    9        10,    SUCCESS        2            2            61.21        230.48            291.69            2
    23        24,    SUCCESS        2            0            43.34        275.39            318.74            2
    25        26,    SUCCESS        2            1            30.22        290.14            320.36            2
    27        28,    SUCCESS        2            2            39.3        291.69            330.99            2
    31        32,    SUCCESS        2            1            41.72        320.36            362.09            2
    4        5,    SUCCESS        2            1            1.4        362.09            363.49            3
    29        30,    SUCCESS        2            0            54.24        318.74            372.98            2
    33        34,    SUCCESS        2            2            64.06        330.99            395.05            2
    12        13,    SUCCESS        2            1            49.37        363.49            412.86            2
    14        15,    SUCCESS        2            0            41.91        372.98            414.89            2
    16        17,    SUCCESS        2            2            55.62        395.05            450.67            2
    20        21,    SUCCESS        2            0            36.65        414.89            451.54            2
    6        7,    SUCCESS        2            2            1.01        450.67            451.68            3
    18        19,    SUCCESS        2            1            50.96        412.86            463.82            2
    36        37,    SUCCESS        2            0            23.13        451.54            474.67            2
    38        39,    SUCCESS        2            2            44.02        451.68            495.69            2
    40        41,    SUCCESS        2            1            38.12        463.82            501.94            2
    42        43,    SUCCESS        2            0            57.97        474.67            532.65            2
    44        45,    SUCCESS        2            2            44.4        495.69            540.1            2
    8        9,    SUCCESS        2            2            1.32        540.1            541.42            3
    46        47,    SUCCESS        2            1            39.7        501.94            541.64            2
    10        11,    SUCCESS        2            2            0.99        541.42            542.41            3
    24        25,    SUCCESS        2            1            1.03        541.64            542.67            3
    26        27,    SUCCESS        2            2            0.77        542.41            543.18            3
    32        33,    SUCCESS        2            2            0.68        543.18            543.86            3
    28        29,    SUCCESS        2            1            1.38        542.67            544.05            3
    30        31,    SUCCESS        2            2            1.31        543.86            545.17            3
    34        35,    SUCCESS        2            1            1.28        544.05            545.33            3
    13        14,    SUCCESS        2            2            0.88        545.17            546.05            3
    15        16,    SUCCESS        2            1            1.3        545.33            546.63            3
    17        18,    SUCCESS        2            2            1.57        546.05            547.62            3
    21        22,    SUCCESS        2            1            1.56        546.63            548.19            3
    37        38,    SUCCESS        2            1            0.77        548.19            548.96            3
    19        20,    SUCCESS        2            2            1.44        547.62            549.06            3
    39        40,    SUCCESS        2            1            1.37        548.96            550.33            3
    41        42,    SUCCESS        2            2            1.54        549.06            550.6            3
    43        44,    SUCCESS        2            1            1.36        550.33            551.69            3
    45        46,    SUCCESS        2            2            1.25        550.6            551.85            3
    47        48,    SUCCESS        2            1            1.29        551.69            552.98            3
    48        49,    SUCCESS        2            0            46.22        532.65            578.87            2
    1        2,    SUCCESS        2            0            0.17        578.87            579.04            3
    49        50,    SUCCESS        2            1            1.21        578.87            580.08            3
    0        1,    SUCCESS        2            0            0.24        580.08            580.32            4

End Execution Time: 580.32
