Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
2430.214: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
2430.214: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
2430.214: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    30        Stage-in    SUCCESS        2            0            0.11        0.1            0.21            0
    2        3,    SUCCESS        2            2            17.66        0.21            17.87            1
    0        1,    SUCCESS        2            0            17.87        0.21            18.08            1
    1        2,    SUCCESS        2            1            18.01        0.21            18.22            1
    3        4,    SUCCESS        2            2            17.78        17.87            35.65            1
    5        6,    SUCCESS        2            1            17.6        18.22            35.82            1
    4        5,    SUCCESS        2            0            18.08        18.08            36.16            1
    6        7,    SUCCESS        2            2            18.26        35.65            53.91            1
    8        9,    SUCCESS        2            2            350.28        53.91            404.19            2
    9        10,    SUCCESS        2            1            594.66        35.82            630.48            2
    7        8,    SUCCESS        2            0            674.74        36.16            710.9            2
    10        11,    SUCCESS        2            2            519.19        404.19            923.38            2
    12        13,    SUCCESS        2            1            332.09        630.48            962.57            2
    11        12,    SUCCESS        2            0            535.21        710.9            1246.11            2
    13        14,    SUCCESS        2            2            344.11        923.38            1267.49            2
    14        15,    SUCCESS        2            0            5.61        1267.49            1273.1            3
    17        18,    SUCCESS        2            2            4.93        1273.1            1278.03            4
    16        17,    SUCCESS        2            1            5.43        1273.1            1278.53            4
    15        16,    SUCCESS        2            0            5.77        1273.1            1278.87            4
    18        19,    SUCCESS        2            2            5.26        1278.03            1283.29            4
    19        20,    SUCCESS        2            1            4.98        1278.53            1283.51            4
    20        21,    SUCCESS        2            0            5.35        1278.87            1284.22            4
    21        22,    SUCCESS        2            2            5.26        1283.29            1288.55            4
    24        25,    SUCCESS        2            1            418.39        1283.51            1701.9            5
    23        24,    SUCCESS        2            0            612.81        1284.22            1897.03            5
    22        23,    SUCCESS        2            2            626.41        1288.55            1914.96            5
    25        26,    SUCCESS        2            1            255.64        1701.9            1957.54            5
    26        27,    SUCCESS        2            0            305.7        1897.03            2202.73            5
    28        29,    SUCCESS        2            1            365.19        1957.54            2322.73            5
    27        28,    SUCCESS        2            2            510.4        1914.96            2425.36            5
    29        30,    SUCCESS        2            0            4.85        2425.36            2430.21            6

End Execution Time: 2430.21
