Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
76038.56999999966: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
76038.56999999966: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
76038.56999999966: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    1000        Stage-in    SUCCESS        2            0            0.11        0.1            0.21            0
    2        3,    SUCCESS        2            2            18.1        0.21            18.31            1
    0        1,    SUCCESS        2            0            18.18        0.21            18.39            1
    1        2,    SUCCESS        2            1            18.31        0.21            18.52            1
    4        5,    SUCCESS        2            0            18        18.39            36.39            1
    5        6,    SUCCESS        2            1            17.99        18.52            36.51            1
    3        4,    SUCCESS        2            2            18.59        18.31            36.9            1
    8        9,    SUCCESS        2            2            17.47        36.9            54.37            1
    6        7,    SUCCESS        2            0            18.05        36.39            54.44            1
    7        8,    SUCCESS        2            1            18.42        36.51            54.93            1
    10        11,    SUCCESS        2            0            17.94        54.44            72.38            1
    11        12,    SUCCESS        2            1            17.95        54.93            72.88            1
    9        10,    SUCCESS        2            2            18.98        54.37            73.35            1
    12        13,    SUCCESS        2            0            18.64        72.38            91.02            1
    14        15,    SUCCESS        2            2            18        73.35            91.35            1
    13        14,    SUCCESS        2            1            18.65        72.88            91.53            1
    15        16,    SUCCESS        2            0            17.84        91.02            108.86            1
    17        18,    SUCCESS        2            1            18.25        91.53            109.78            1
    16        17,    SUCCESS        2            2            18.59        91.35            109.94            1
    18        19,    SUCCESS        2            0            18.17        108.86            127.03            1
    19        20,    SUCCESS        2            1            18.33        109.78            128.11            1
    20        21,    SUCCESS        2            2            18.81        109.94            128.75            1
    21        22,    SUCCESS        2            0            17.96        127.03            144.99            1
    22        23,    SUCCESS        2            1            17.98        128.11            146.09            1
    23        24,    SUCCESS        2            2            18.19        128.75            146.94            1
    24        25,    SUCCESS        2            0            17.96        144.99            162.95            1
    25        26,    SUCCESS        2            1            18.36        146.09            164.45            1
