Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
392.7929999999997: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
392.7929999999997: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
392.7929999999997: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    100        Stage-in    SUCCESS        2            0            0.11        0.1            0.21            0
    1        2,    SUCCESS        2            1            13.11        0.21            13.32            1
    2        3,    SUCCESS        2            2            13.42        0.21            13.63            1
    0        1,    SUCCESS        2            0            13.85        0.21            14.06            1
    3        4,    SUCCESS        2            1            13.3        13.32            26.63            1
    4        5,    SUCCESS        2            2            13.16        13.63            26.8            1
    5        6,    SUCCESS        2            0            13.57        14.06            27.64            1
    6        7,    SUCCESS        2            1            13.25        26.63            39.88            1
    7        8,    SUCCESS        2            2            13.65        26.8            40.45            1
    8        9,    SUCCESS        2            0            13.63        27.64            41.27            1
    9        10,    SUCCESS        2            1            13.7        39.88            53.59            1
    10        11,    SUCCESS        2            2            13.55        40.45            54.01            1
    11        12,    SUCCESS        2            0            13.81        41.27            55.09            1
    12        13,    SUCCESS        2            1            13.62        53.59            67.21            1
    13        14,    SUCCESS        2            2            13.36        54.01            67.37            1
    14        15,    SUCCESS        2            0            13.17        55.09            68.26            1
    16        17,    SUCCESS        2            2            10.59        67.37            77.96            2
    20        21,    SUCCESS        2            0            10.46        68.26            78.72            2
    15        16,    SUCCESS        2            1            13.58        67.21            80.79            1
    21        22,    SUCCESS        2            2            10.65        77.96            88.6            2
    29        30,    SUCCESS        2            0            10.76        78.72            89.47            2
    35        36,    SUCCESS        2            1            10.55        80.79            91.34            2
    38        39,    SUCCESS        2            2            10.42        88.6            99.02            2
    22        23,    SUCCESS        2            0            10.59        89.47            100.06            2
    30        31,    SUCCESS        2            1            10.91        91.34            102.25            2
    39        40,    SUCCESS        2            2            10.59        99.02            109.61            2
    40        41,    SUCCESS        2            0            10.52        100.06            110.58            2
    23        24,    SUCCESS        2            1            10.75        102.25            113            2
    31        32,    SUCCESS        2            2            10.55        109.61            120.16            2
    45        46,    SUCCESS        2            0            10.57        110.58            121.15            2
    46        47,    SUCCESS        2            1            10.62        113            123.62            2
    47        48,    SUCCESS        2            2            10.59        120.16            130.75            2
    24        25,    SUCCESS        2            0            10.61        121.15            131.76            2
    41        42,    SUCCESS        2            1            10.78        123.62            134.4            2
    49        50,    SUCCESS        2            2            10.7        130.75            141.45            2
    50        51,    SUCCESS        2            0            10.65        131.76            142.41            2
    51        52,    SUCCESS        2            1            10.55        134.4            144.95            2
    17        18,    SUCCESS        2            2            10.61        141.45            152.06            2
    25        26,    SUCCESS        2            0            10.59        142.41            153            2
    42        43,    SUCCESS        2            1            10.46        144.95            155.41            2
    54        55,    SUCCESS        2            2            10.56        152.06            162.62            2
    43        44,    SUCCESS        2            0            10.41        153            163.4            2
    52        53,    SUCCESS        2            1            10.67        155.41            166.07            2
    55        56,    SUCCESS        2            2            10.47        162.62            173.09            2
    56        57,    SUCCESS        2            0            10.48        163.4            173.88            2
    57        58,    SUCCESS        2            1            10.52        166.07            176.59            2
    58        59,    SUCCESS        2            2            10.59        173.09            183.68            2
    59        60,    SUCCESS        2            0            10.72        173.88            184.6            2
    18        19,    SUCCESS        2            1            10.6        176.59            187.19            2
    48        49,    SUCCESS        2            2            10.49        183.68            194.16            2
    53        54,    SUCCESS        2            0            10.55        184.6            195.15            2
    62        63,    SUCCESS        2            1            10.46        187.19            197.65            2
    63        64,    SUCCESS        2            2            10.35        194.16            204.51            2
    26        27,    SUCCESS        2            0            10.68        195.15            205.83            2
    32        33,    SUCCESS        2            1            10.49        197.65            208.14            2
    36        37,    SUCCESS        2            2            10.68        204.51            215.19            2
    44        45,    SUCCESS        2            0            10.54        205.83            216.37            2
    65        66,    SUCCESS        2            1            10.59        208.14            218.73            2
    66        67,    SUCCESS        2            2            10.72        215.19            225.91            2
    19        20,    SUCCESS        2            0            10.65        216.37            227.02            2
    27        28,    SUCCESS        2            1            10.68        218.73            229.41            2
    33        34,    SUCCESS        2            2            10.61        225.91            236.52            2
    37        38,    SUCCESS        2            0            10.54        227.02            237.56            2
    60        61,    SUCCESS        2            1            10.49        229.41            239.9            2
    68        69,    SUCCESS        2            2            10.61        236.52            247.13            2
    69        70,    SUCCESS        2            0            10.66        237.56            248.22            2
    70        71,    SUCCESS        2            1            10.77        239.9            250.67            2
    71        72,    SUCCESS        2            2            10.43        247.13            257.56            2
    72        73,    SUCCESS        2            0            10.79        248.22            259.01            2
    61        62,    SUCCESS        2            1            10.65        250.67            261.31            2
    64        65,    SUCCESS        2            2            10.65        257.56            268.21            2
    28        29,    SUCCESS        2            0            10.58        259.01            269.59            2
    34        35,    SUCCESS        2            1            10.53        261.31            271.84            2
    67        68,    SUCCESS        2            2            10.58        268.21            278.79            2
    73        74,    SUCCESS        2            0            10.65        269.59            280.24            2
    74        75,    SUCCESS        2            1            10.49        271.84            282.33            2
    75        76,    SUCCESS        2            2            10.61        278.79            289.4            2
    76        77,    SUCCESS        2            0            10.47        280.24            290.71            2
    77        78,    SUCCESS        2            1            10.65        282.33            292.98            2
    78        79,    SUCCESS        2            0            4.96        292.98            297.94            3
    79        80,    SUCCESS        2            0            5.34        297.94            303.28            4
    82        83,    SUCCESS        2            2            10.61        303.28            313.89            5
    80        81,    SUCCESS        2            0            10.88        303.28            314.16            5
    81        82,    SUCCESS        2            1            10.96        303.28            314.24            5
    83        84,    SUCCESS        2            2            10.73        313.89            324.62            5
    85        86,    SUCCESS        2            1            10.49        314.24            324.73            5
    84        85,    SUCCESS        2            0            10.66        314.16            324.82            5
    87        88,    SUCCESS        2            1            10.75        324.73            335.48            5
    86        87,    SUCCESS        2            2            10.9        324.62            335.52            5
    88        89,    SUCCESS        2            0            10.72        324.82            335.54            5
    91        92,    SUCCESS        2            0            10.69        335.54            346.23            5
    90        91,    SUCCESS        2            2            10.74        335.52            346.26            5
    89        90,    SUCCESS        2            1            10.86        335.48            346.34            5
    93        94,    SUCCESS        2            2            10.69        346.26            356.95            5
    92        93,    SUCCESS        2            0            10.74        346.23            356.97            5
    94        95,    SUCCESS        2            1            10.73        346.34            357.07            5
    95        96,    SUCCESS        2            2            10.78        356.95            367.73            5
    96        97,    SUCCESS        2            0            7.72        367.73            375.45            6
    97        98,    SUCCESS        2            0            9.6        375.45            385.05            7
    98        99,    SUCCESS        2            0            6.91        385.05            391.96            8
    99        100,    SUCCESS        2            0            0.83        391.96            392.79            9

End Execution Time: 392.79
