Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
5008.535999999999: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
5008.535999999999: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
5008.535999999999: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    58        Stage-in    SUCCESS        2            0            0.11        0.1            0.21            0
    2        3,    SUCCESS        2            1            1.05        0.21            1.26            1
    1        2,    SUCCESS        2            0            1.16        0.21            1.37            1
    3        4,    SUCCESS        2            2            1.74        0.21            1.95            1
    4        5,    SUCCESS        2            1            1.19        1.26            2.45            1
    5        6,    SUCCESS        2            0            1.19        1.37            2.56            1
    7        8,    SUCCESS        2            1            0.83        2.45            3.28            1
    6        7,    SUCCESS        2            2            1.48        1.95            3.43            1
    8        9,    SUCCESS        2            0            1.16        2.56            3.72            1
    9        10,    SUCCESS        2            1            1.29        3.28            4.57            1
    10        11,    SUCCESS        2            2            1.27        3.43            4.7            1
    11        12,    SUCCESS        2            0            1.67        3.72            5.39            1
    12        13,    SUCCESS        2            1            1.11        4.57            5.69            1
    13        14,    SUCCESS        2            2            1.08        4.7            5.79            1
    14        15,    SUCCESS        2            0            1.29        5.39            6.68            1
    16        17,    SUCCESS        2            2            1.37        5.79            7.16            1
    15        16,    SUCCESS        2            1            1.53        5.69            7.22            1
    18        19,    SUCCESS        2            2            39.4        7.16            46.56            1
    19        20,    SUCCESS        2            1            44.71        7.22            51.93            1
    29        30,    SUCCESS        2            1            1.02        51.93            52.95            1
    30        31,    SUCCESS        2            1            1.43        52.95            54.38            1
    31        32,    SUCCESS        2            1            1.25        54.38            55.62            1
    32        33,    SUCCESS        2            1            1.52        55.62            57.15            1
    33        34,    SUCCESS        2            1            1.52        57.15            58.67            1
    34        35,    SUCCESS        2            1            0.71        58.67            59.38            1
    35        36,    SUCCESS        2            1            1.23        59.38            60.61            1
    36        37,    SUCCESS        2            1            1.8        60.61            62.4            1
    37        38,    SUCCESS        2            1            1.71        62.4            64.11            1
    38        39,    SUCCESS        2            1            1.78        64.11            65.89            1
    39        40,    SUCCESS        2            1            1.08        65.89            66.96            1
    40        41,    SUCCESS        2            1            1.62        66.96            68.59            1
    41        42,    SUCCESS        2            1            1.31        68.59            69.9            1
    42        43,    SUCCESS        2            1            0.74        69.9            70.64            1
    43        44,    SUCCESS        2            1            1.15        70.64            71.79            1
    44        45,    SUCCESS        2            1            1.06        71.79            72.84            1
    45        46,    SUCCESS        2            1            1.39        72.84            74.23            1
    46        47,    SUCCESS        2            1            1.46        74.23            75.69            1
    17        18,    SUCCESS        2            0            1263.03        6.68            1269.71            1
    48        49,    SUCCESS        2            0            24.31        1269.71            1294.02            1
    49        50,    SUCCESS        2            0            32.62        1294.02            1326.64            1
    47        48,    SUCCESS        2            1            1809.26        75.69            1884.95            1
    0        1,    SUCCESS        2            1            0.1        1884.95            1885.05            2
    28        29,    SUCCESS        2            1            0.1        1885.05            1885.15            2
    20        21,    SUCCESS        2            2            3027.89        46.56            3074.45            1
    21        22,    SUCCESS        2            1            301.63        3074.45            3376.08            2
    22        23,    SUCCESS        2            1            1.42        3376.08            3377.5            3
    23        24,    SUCCESS        2            2            5        3376.08            3381.08            3
    26        27,    SUCCESS        2            2            6.14        3381.08            3387.22            3
    50        51,    SUCCESS        2            0            2064.99        1326.64            3391.63            1
    25        26,    SUCCESS        2            2            33        3387.22            3420.22            4
    51        52,    SUCCESS        2            0            204.84        3391.63            3596.47            2
    52        53,    SUCCESS        2            0            1.15        3596.47            3597.62            3
    53        54,    SUCCESS        2            2            5.16        3596.47            3601.62            3
    56        57,    SUCCESS        2            2            6.18        3601.62            3607.81            3
    55        56,    SUCCESS        2            2            33        3607.81            3640.81            4
    24        25,    SUCCESS        2            1            1308.76        3377.5            4686.26            3
    27        28,    SUCCESS        2            1            1.95        4686.26            4688.22            5
    54        55,    SUCCESS        2            0            1408.93        3597.62            5006.55            3
    57        58,    SUCCESS        2            0            1.98        5006.55            5008.54            5

End Execution Time: 5008.54
