Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
4022.7930000000015: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
4022.7930000000015: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
4022.7930000000015: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    1000        Stage-in    SUCCESS        2            2            0.11        0.1            0.21            0
    79        80,    SUCCESS        2            2            717.7        0.21            717.91            1
    50        51,    SUCCESS        2            0            719.35        0.21            719.56            1
    157        158,    SUCCESS        2            2            719.86        0.21            720.07            1
    49        50,    SUCCESS        2            2            722.51        0.21            722.72            1
    62        63,    SUCCESS        2            0            722.62        0.21            722.83            1
    80        81,    SUCCESS        2            0            722.62        0.21            722.83            1
    128        129,    SUCCESS        2            0            723.63        0.21            723.84            1
    7        8,    SUCCESS        2            2            724.09        0.21            724.3            1
    67        68,    SUCCESS        2            2            724.09        0.21            724.3            1
    1        2,    SUCCESS        2            2            724.57        0.21            724.78            1
    142        143,    SUCCESS        2            2            724.57        0.21            724.78            1
    56        57,    SUCCESS        2            0            724.68        0.21            724.89            1
    83        84,    SUCCESS        2            0            724.68        0.21            724.89            1
    10        11,    SUCCESS        2            2            725.06        0.21            725.27            1
    121        122,    SUCCESS        2            2            725.53        0.21            725.74            1
    40        41,    SUCCESS        2            2            726.49        0.21            726.7            1
    37        38,    SUCCESS        2            2            727.84        0.21            728.05            1
    86        87,    SUCCESS        2            0            729.14        0.21            729.35            1
    118        119,    SUCCESS        2            2            730.19        0.21            730.4            1
    122        123,    SUCCESS        2            0            732.71        0.21            732.92            1
    143        144,    SUCCESS        2            0            733.2        0.21            733.41            1
    13        14,    SUCCESS        2            2            733.49        0.21            733.7            1
    98        99,    SUCCESS        2            0            733.69        0.21            733.9            1
    113        114,    SUCCESS        2            0            733.69        0.21            733.9            1
    26        27,    SUCCESS        2            0            734.18        0.21            734.39            1
    43        44,    SUCCESS        2            2            735.79        0.21            736            1
    148        149,    SUCCESS        2            2            736.3        0.21            736.51            1
    2        3,    SUCCESS        2            0            736.62        0.21            736.83            1
    161        162,    SUCCESS        2            0            736.62        0.21            736.83            1
    28        29,    SUCCESS        2            2            736.76        0.21            736.97            1
    163        164,    SUCCESS        2            2            736.76        0.21            736.97            1
    61        62,    SUCCESS        2            2            737.23        0.21            737.44            1
    154        155,    SUCCESS        2            2            737.23        0.21            737.44            1
    136        137,    SUCCESS        2            2            737.8        0.21            738.01            1
    32        33,    SUCCESS        2            0            738.59        0.21            738.8            1
    155        156,    SUCCESS        2            0            738.59        0.21            738.8            1
    16        17,    SUCCESS        2            2            738.73        0.21            738.94            1
    23        24,    SUCCESS        2            0            739.6        0.21            739.81            1
    107        108,    SUCCESS        2            0            739.6        0.21            739.81            1
    125        126,    SUCCESS        2            0            739.6        0.21            739.81            1
    149        150,    SUCCESS        2            0            739.6        0.21            739.81            1
    17        18,    SUCCESS        2            0            740.18        0.21            740.39            1
    44        45,    SUCCESS        2            0            740.18        0.21            740.39            1
    131        132,    SUCCESS        2            0            740.18        0.21            740.39            1
    130        131,    SUCCESS        2            2            740.29        0.21            740.5            1
    74        75,    SUCCESS        2            0            740.66        0.21            740.87            1
    104        105,    SUCCESS        2            0            740.66        0.21            740.87            1
    64        65,    SUCCESS        2            2            740.77        0.21            740.98            1
    133        134,    SUCCESS        2            2            740.77        0.21            740.98            1
    119        120,    SUCCESS        2            0            741.18        0.21            741.39            1
    139        140,    SUCCESS        2            2            741.29        0.21            741.5            1
    5        6,    SUCCESS        2            0            741.71        0.21            741.92            1
    146        147,    SUCCESS        2            0            741.71        0.21            741.92            1
    87        88,    SUCCESS        2            1            742.19        0.21            742.4            1
    6        7,    SUCCESS        2            1            742.98        0.21            743.19            1
    92        93,    SUCCESS        2            0            743.9        0.21            744.11            1
    95        96,    SUCCESS        2            0            743.9        0.21            744.11            1
    58        59,    SUCCESS        2            2            744.74        0.21            744.95            1
    160        161,    SUCCESS        2            2            744.74        0.21            744.95            1
    53        54,    SUCCESS        2            0            745.07        0.21            745.28            1
    140        141,    SUCCESS        2            0            745.07        0.21            745.28            1
    31        32,    SUCCESS        2            2            745.25        0.21            745.46            1
    137        138,    SUCCESS        2            0            745.52        0.21            745.73            1
