Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
1200.2649999999996: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
1200.2649999999996: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
1200.2649999999996: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    100        Stage-in    SUCCESS        2            2            0.11        0.1            0.21            0
    33        34,    SUCCESS        2            1            167.92        0.21            168.13            1
    42        43,    SUCCESS        2            1            104.91        168.13            273.04            2
    40        41,    SUCCESS        2            2            112.4        168.13            280.53            2
    36        37,    SUCCESS        2            1            112.59        168.13            280.72            2
    43        44,    SUCCESS        2            2            8.1        273.04            281.14            3
    41        42,    SUCCESS        2            0            5.15        280.53            285.67            3
    37        38,    SUCCESS        2            2            5.82        280.72            286.54            3
    38        39,    SUCCESS        2            0            158.03        168.13            326.16            2
    39        40,    SUCCESS        2            1            1.3        326.16            327.46            3
    57        58,    SUCCESS        2            1            330.3        0.21            330.51            1
    34        35,    SUCCESS        2            2            193.75        168.13            361.88            2
    35        36,    SUCCESS        2            0            6        361.88            367.88            3
    60        61,    SUCCESS        2            1            80.04        330.51            410.55            2
    61        62,    SUCCESS        2            2            8.1        410.55            418.65            3
    66        67,    SUCCESS        2            1            92.34        330.51            422.85            2
    67        68,    SUCCESS        2            2            5.7        422.85            428.55            3
    22        23,    SUCCESS        2            2            436.9        0.21            437.11            1
    58        59,    SUCCESS        2            2            121.45        330.51            451.96            2
    59        60,    SUCCESS        2            0            7.68        451.96            459.64            3
    68        69,    SUCCESS        2            0            139.83        330.51            470.33            2
    27        28,    SUCCESS        2            1            34.86        437.11            471.97            2
    69        70,    SUCCESS        2            1            1.82        470.33            472.15            3
    11        12,    SUCCESS        2            0            474.6        0.21            474.81            1
    28        29,    SUCCESS        2            2            7.85        471.97            479.82            3
    12        13,    SUCCESS        2            1            51.42        474.81            526.23            2
