Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Starting WorkflowSim 1.1.0
planner_0 is starting...
planner_0_Merger_ is starting...
planner_0_Merger__Engine_0 is starting...
planner_0_Merger__Engine_0_Scheduler_0 is starting...
Entities started.
0.0: planner_0_Merger__Engine_0_Scheduler_0: Cloud Resource List received with 1 resource(s)
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #0 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #1 in Datacenter_0
0.0: planner_0_Merger__Engine_0_Scheduler_0: Trying to Create VM #2 in Datacenter_0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #0 has been created in Datacenter #2, Host #0
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #1 has been created in Datacenter #2, Host #1
0.1: planner_0_Merger__Engine_0_Scheduler_0: VM #2 has been created in Datacenter #2, Host #2
4341.428999999998: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #0
4341.428999999998: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #1
4341.428999999998: planner_0_Merger__Engine_0_Scheduler_0: Destroying VM #2
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation: No more future events
CloudInformationService: Notify all CloudSim entities for shutting down.
Datacenter_0 is shutting down...
planner_0 is shutting down...
planner_0_Merger_ is shutting down...
planner_0_Merger__Engine_0 is shutting down...
planner_0_Merger__Engine_0_Scheduler_0 is shutting down...
Simulation completed.
Simulation completed.

========== OUTPUT ==========
Job ID    Task ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Depth
    50        Stage-in    SUCCESS        2            0            0.11        0.1            0.21            0
    7        8,    SUCCESS        2            2            69.84        0.21            70.05            1
    2        3,    SUCCESS        2            0            71.8        0.21            72.01            1
    5        6,    SUCCESS        2            0            72.21        0.21            72.42            1
    0        1,    SUCCESS        2            1            72.32        0.21            72.53            1
    6        7,    SUCCESS        2            1            72.43        0.21            72.64            1
    1        2,    SUCCESS        2            2            72.68        0.21            72.89            1
    11        12,    SUCCESS        2            0            72.76        0.21            72.97            1
    4        5,    SUCCESS        2            2            73.08        0.21            73.29            1
    10        11,    SUCCESS        2            2            73.16        0.21            73.37            1
    8        9,    SUCCESS        2            0            73.6        0.21            73.81            1
    3        4,    SUCCESS        2            1            74.52        0.21            74.73            1
    9        10,    SUCCESS        2            1            75.24        0.21            75.45            1
    21        22,    SUCCESS        2            1            977.88        75.45            1053.33            2
    14        15,    SUCCESS        2            0            1140.12        72.01            1212.13            2
    15        16,    SUCCESS        2            1            1145.22        74.73            1219.95            2
    12        13,    SUCCESS        2            1            1301.94        72.53            1374.47            2
    23        24,    SUCCESS        2            0            1575.48        72.97            1648.45            2
    18        19,    SUCCESS        2            1            1586.51        72.64            1659.14            2
    20        21,    SUCCESS        2            0            1704.78        73.81            1778.59            2
    22        23,    SUCCESS        2            2            1880.56        73.37            1953.93            2
    17        18,    SUCCESS        2            0            1900.02        72.42            1972.44            2
    13        14,    SUCCESS        2            2            1920.22        72.89            1993.11            2
    19        20,    SUCCESS        2            2            2040.54        70.05            2110.59            2
    16        17,    SUCCESS        2            2            2055.67        73.29            2128.96            2
    24        25,    SUCCESS        2            1            5.29        2128.96            2134.25            3
    36        37,    SUCCESS        2            1            19.56        2134.25            2153.81            4
    28        29,    SUCCESS        2            2            19.56        2134.25            2153.81            4
    27        28,    SUCCESS        2            1            19.82        2134.25            2154.07            4
    30        31,    SUCCESS        2            1            19.82        2134.25            2154.07            4
    31        32,    SUCCESS        2            2            19.82        2134.25            2154.07            4
    26        27,    SUCCESS        2            0            20.24        2134.25            2154.49            4
    25        26,    SUCCESS        2            2            20.52        2134.25            2154.77            4
    34        35,    SUCCESS        2            2            20.84        2134.25            2155.09            4
    32        33,    SUCCESS        2            0            21.04        2134.25            2155.29            4
    35        36,    SUCCESS        2            0            21.28        2134.25            2155.53            4
    29        30,    SUCCESS        2            0            21.39        2134.25            2155.64            4
    33        34,    SUCCESS        2            1            22.72        2134.25            2156.97            4
    38        39,    SUCCESS        2            0            1085.24        2154.49            3239.72            5
    47        48,    SUCCESS        2            0            1414.68        2155.53            3570.21            5
    46        47,    SUCCESS        2            2            1526.6        2155.09            3681.69            5
    45        46,    SUCCESS        2            1            1573.8        2156.97            3730.76            5
    41        42,    SUCCESS        2            0            1597.02        2155.64            3752.66            5
    44        45,    SUCCESS        2            0            1766.8        2155.29            3922.08            5
    43        44,    SUCCESS        2            2            1808.4        2154.07            3962.47            5
    48        49,    SUCCESS        2            1            1826.56        2153.81            3980.36            5
    39        40,    SUCCESS        2            1            1859.69        2154.07            4013.75            5
    42        43,    SUCCESS        2            1            1981.96        2154.07            4136.02            5
    40        41,    SUCCESS        2            2            2131.15        2153.81            4284.96            5
    37        38,    SUCCESS        2            2            2181.38        2154.77            4336.15            5
    49        50,    SUCCESS        2            2            5.28        4336.15            4341.43            6

End Execution Time: 4341.43
